corner_id,match_id,time,team_taking,is_inswing,delivery_target,outcome,is_shot,is_clearance,is_goal,winning_duel_id,header_location_x,header_location_y
1932,194,1.17,b'Brescia',True,penalty spot,clearance,False,True,False,139068.0,41.29,38.45
1933,194,51.97,b'Brescia',True,near post,clearance,False,True,False,271420.0,40.42,0.66
1941,195,29.99,b'Hartberg',False,far post,clearance,False,True,False,215370.0,23.97,22.83
1942,195,21.05,b'Hartberg',True,near post,foul,False,False,False,237692.0,5.79,25.06
1943,195,42.73,b'Hartberg',False,far post,clearance,False,True,False,252371.0,67.29,21.93
1951,196,33.75,b'Leeds United',False,near post,shot,True,False,False,202750.0,40.15,19.97
1952,196,32.67,b'Leeds United',False,penalty spot,clearance,False,True,False,230456.0,35.37,9.74
1953,196,53.28,b'Burnley',True,far post,clearance,False,True,False,266069.0,74.46,36.54
1961,197,78.81,b'Parma',False,near post,shot,True,False,False,263151.0,85.77,44.62
1962,197,46.21,b'Parma',False,penalty spot,foul,False,False,False,271778.0,15.53,12.11
1963,197,79.27,b'SC Freiburg',True,penalty spot,no outcome,False,False,False,215556.0,91.11,24.4
1964,197,63.92,b'SC Freiburg',True,penalty spot,clearance,False,True,False,237286.0,72.13,30.61
1965,197,34.0,b'Parma',False,near post,clearance,False,True,False,212245.0,91.27,7.24
1971,198,29.58,b'Santos',True,far post,no outcome,False,False,False,252259.0,68.26,29.73
1972,198,4.34,b'Santos',True,penalty spot,shot,True,False,False,205988.0,9.34,34.11
1981,199,21.1,b'Borussia M\xf6nchengladbach',True,penalty spot,clearance,False,True,False,225793.0,2.34,8.21
1982,199,39.17,b'Borussia M\xf6nchengladbach',True,penalty spot,clearance,False,True,False,230373.0,41.28,14.45
1983,199,83.86,b'Cremonese',True,near post,clearance,False,True,False,258316.0,64.4,10.56
1984,199,87.61,b'Cremonese',True,near post,shot,True,False,False,246669.0,17.4,40.44
1991,200,11.58,b'CSA',False,penalty spot,shot,True,False,False,260926.0,34.28,39.21
2001,201,88.01,b'Atl\xe9tico Mineiro',False,near post,shot,True,False,False,247827.0,29.99,19.09
2002,201,46.88,b'U.S. Sassuolo Calcio',True,penalty spot,clearance,False,True,False,205897.0,66.34,27.56
2003,201,52.24,b'U.S. Sassuolo Calcio',True,far post,goal,True,False,True,263042.0,26.61,28.28
2004,201,24.05,b'U.S. Sassuolo Calcio',False,far post,shot,True,False,False,259324.0,51.76,5.93
2005,201,72.53,b'U.S. Sassuolo Calcio',False,far post,shot,True,False,False,202562.0,84.47,37.71
2011,202,54.38,b'Palmeiras',True,penalty spot,goal,True,False,True,220633.0,13.72,13.03
2012,202,79.3,b'Palmeiras',True,far post,goal,True,False,True,229973.0,54.45,32.08
2013,202,9.93,b'Palmeiras',True,far post,clearance,False,True,False,227558.0,75.4,40.66
2021,203,19.05,b'Werder Bremen',True,far post,shot,True,False,False,236723.0,64.53,6.07
2022,203,8.53,b'Crotone',True,penalty spot,shot,True,False,False,267849.0,26.77,44.73
2031,204,21.28,b'FC Augsburg',False,penalty spot,foul,False,False,False,190941.0,99.48,15.6
2032,204,47.99,b'1. FSV Mainz 05',False,penalty spot,clearance,False,True,False,270952.0,73.01,25.93
2041,205,57.11,b'RB Leipzig',True,near post,shot,True,False,False,224371.0,90.53,24.84
2051,206,70.42,b'Flamengo',True,near post,shot,True,False,False,244717.0,51.93,22.83
2052,206,27.52,b'Flamengo',False,far post,foul,False,False,False,212602.0,0.77,7.85
2053,206,73.04,b'Wattens',False,far post,shot,True,False,False,230281.0,61.77,49.01
2054,206,15.7,b'Flamengo',True,far post,foul,False,False,False,230672.0,42.59,17.04
2061,207,41.01,b'Corinthians',True,far post,shot,True,False,False,207421.0,27.91,42.64
2071,208,25.3,b'Milan',True,penalty spot,shot,True,False,False,189390.0,50.84,12.67
2081,209,49.97,b'Cear\xe1',False,penalty spot,shot,True,False,False,230338.0,91.34,23.16
2082,209,68.45,b'Cear\xe1',False,near post,shot,True,False,False,215590.0,98.43,36.89
2083,209,43.93,b'Cear\xe1',False,far post,no outcome,False,False,False,211394.0,16.7,39.42
2091,210,25.92,b'SC Paderborn 07',True,far post,shot,True,False,False,224811.0,2.49,24.25
2101,211,56.4,b'1. FC Union Berlin',True,near post,goal,True,False,True,254541.0,3.36,17.62
2111,212,50.43,b'SpVgg Greuther F\xfcrth',True,near post,clearance,False,True,False,183129.0,87.97,26.68
2112,212,82.71,b'Juventude',False,penalty spot,no outcome,False,False,False,230208.0,67.85,36.55
2121,213,1.32,b'Watford',True,near post,goal,True,False,True,263452.0,31.43,35.23
2122,213,70.08,b'Watford',False,penalty spot,clearance,False,True,False,236295.0,81.04,10.06
2123,213,32.11,b'Watford',True,far post,shot,True,False,False,199439.0,34.04,7.56
2124,213,72.93,b'Watford',True,penalty spot,clearance,False,True,False,263785.0,68.18,5.54
2125,213,34.91,b'Watford',False,far post,shot,True,False,False,239890.0,64.58,2.7
2131,214,66.22,b'Salernitana',True,far post,no outcome,False,False,False,263444.0,68.62,10.93
2132,214,50.09,b'Salernitana',False,near post,no outcome,False,False,False,212240.0,36.74,11.66
2141,215,28.78,b'Rapid Vienna',True,far post,no outcome,False,False,False,197777.0,55.15,9.14
2142,215,15.91,b'Rapid Vienna',True,near post,shot,True,False,False,230470.0,53.15,23.5
2143,215,53.02,b'FC Augsburg',False,near post,no outcome,False,False,False,216258.0,58.38,7.36
2151,216,49.1,b'Borussia M\xf6nchengladbach',False,far post,foul,False,False,False,271747.0,17.68,40.87
2161,217,52.34,b'Lazio',True,penalty spot,clearance,False,True,False,243133.0,61.5,21.59
2171,218,44.03,b'Orlando Pirates',True,penalty spot,goal,True,False,True,216282.0,92.7,25.17
2181,219,43.59,b'VfL Wolfsburg',False,far post,clearance,False,True,False,198329.0,17.33,1.21
2182,219,15.35,b'VfL Wolfsburg',True,penalty spot,clearance,False,True,False,264645.0,27.64,24.54
2183,219,29.47,b'Ava\xed',False,penalty spot,foul,False,False,False,239778.0,91.88,22.5
2184,219,37.2,b'Ava\xed',True,penalty spot,foul,False,False,False,243848.0,62.04,49.31
2185,219,83.17,b'VfL Wolfsburg',False,far post,foul,False,False,False,230209.0,22.18,46.63
2191,220,73.38,b'FC Bayern M\xfcnchen',True,far post,shot,True,False,False,247827.0,43.22,0.87
2192,220,75.92,b'FC Bayern M\xfcnchen',False,near post,shot,True,False,False,211454.0,92.28,3.26
2193,220,75.74,b'SPAL',True,far post,clearance,False,True,False,263044.0,23.59,35.39
2201,221,15.02,b'SC Rheindorf Altach',True,penalty spot,clearance,False,True,False,263041.0,22.14,3.88
2211,222,49.53,b'Bahia',False,penalty spot,clearance,False,True,False,257273.0,13.22,10.71
2212,222,11.06,b'Bahia',True,penalty spot,clearance,False,True,False,241096.0,46.8,15.21
2221,223,24.52,b'Clube Atl\xe9tico Mineiro',True,penalty spot,clearance,False,True,False,210474.0,74.85,47.89
2222,223,58.5,b'Clube Atl\xe9tico Mineiro',False,penalty spot,clearance,False,True,False,189043.0,21.5,18.23
2223,223,35.94,b'Club Athletico Paranaense',True,near post,shot,True,False,False,241522.0,91.85,41.46
2224,223,66.57,b'Club Athletico Paranaense',False,near post,no outcome,False,False,False,266755.0,70.27,13.5
2225,223,39.5,b'Clube Atl\xe9tico Mineiro',False,near post,goal,True,False,True,266866.0,93.36,16.23
2231,224,64.6,b'Hartberg',True,far post,shot,True,False,False,270952.0,73.96,37.34
2232,224,51.52,b'Hartberg',True,penalty spot,shot,True,False,False,243241.0,94.51,49.0
2233,224,15.72,b'Juventus',True,far post,foul,False,False,False,203042.0,64.64,49.85
2234,224,82.88,b'Juventus',True,near post,no outcome,False,False,False,216682.0,29.62,41.07
2241,225,41.39,b'Chelsea',True,far post,foul,False,False,False,234028.0,20.37,36.95
2251,226,36.26,b'SK Rapid Wien',True,penalty spot,shot,True,False,False,257051.0,38.12,23.06
2252,226,17.77,b'Shakhtar Donetsk',False,near post,clearance,False,True,False,271763.0,72.12,29.61
2253,226,19.68,b'Shakhtar Donetsk',False,far post,no outcome,False,False,False,181098.0,4.89,20.69
2261,227,31.49,b'1. FC Union Berlin',True,near post,clearance,False,True,False,252975.0,77.32,26.7
2271,228,9.13,b'U.C. Sampdoria',True,penalty spot,shot,True,False,False,206517.0,3.01,19.02
2272,228,48.56,b'U.C. Sampdoria',False,penalty spot,clearance,False,True,False,180930.0,33.75,25.29
2281,229,66.7,b'Atl\xe9tico Mineiro',False,penalty spot,clearance,False,True,False,252001.0,99.05,5.41
2282,229,6.35,b'Atl\xe9tico Mineiro',True,penalty spot,shot,True,False,False,262936.0,80.68,26.6
2291,230,59.48,b'Kaizer Chiefs',True,far post,clearance,False,True,False,201290.0,20.49,11.79
2301,231,50.18,b'Bragantino',True,near post,clearance,False,True,False,172837.0,91.72,38.55
2302,231,14.89,b'Fortaleza',False,penalty spot,clearance,False,True,False,225316.0,6.07,24.89
2303,231,15.05,b'Fortaleza',True,penalty spot,shot,True,False,False,220915.0,48.16,34.88
2311,232,30.14,b'RZ Pellets Wolfsberger AC',True,near post,clearance,False,True,False,231485.0,72.86,9.44
2321,233,30.76,b'Burnley',True,near post,shot,True,False,False,227873.0,79.92,37.81
2331,234,15.23,b'FC Lokomotiv Moscow',True,penalty spot,no outcome,False,False,False,225206.0,3.79,9.01
2332,234,22.14,b'FC Lokomotiv Moscow',False,near post,clearance,False,True,False,236189.0,15.02,27.46
2333,234,88.73,b'Cruzeiro',True,near post,shot,True,False,False,204760.0,96.81,33.87
2334,234,37.13,b'Cruzeiro',True,near post,clearance,False,True,False,220018.0,55.39,2.27
2341,235,42.83,b'West Bromwich Albion',True,far post,shot,True,False,False,265180.0,7.45,9.93
2342,235,1.59,b'Associa\xe7\xe3o Chapecoense de Futebol',True,near post,shot,True,False,False,205812.0,95.79,45.33
2343,235,65.63,b'Associa\xe7\xe3o Chapecoense de Futebol',False,near post,no outcome,False,False,False,270989.0,56.14,10.34
2344,235,38.19,b'West Bromwich Albion',False,penalty spot,no outcome,False,False,False,244373.0,66.25,21.7
2351,236,5.48,b'RB Leipzig',False,near post,goal,True,False,True,219911.0,75.53,36.14
2361,237,5.97,b'AFC Bournemouth',True,penalty spot,shot,True,False,False,205346.0,27.2,33.01
2362,237,62.6,b'AFC Bournemouth',True,near post,shot,True,False,False,188545.0,37.07,6.82
2363,237,65.12,b'SC Paderborn 07',True,far post,shot,True,False,False,241854.0,4.12,45.97
2364,237,51.76,b'SC Paderborn 07',False,far post,goal,True,False,True,257075.0,12.28,14.08
2371,238,50.97,b'SV Werder Bremen',False,far post,shot,True,False,False,233943.0,38.15,15.07
2372,238,31.45,b'SC Paderborn 07',True,near post,clearance,False,True,False,240913.0,88.7,48.3
2381,239,16.97,b'FC Red Bull Salzburg',False,penalty spot,shot,True,False,False,206085.0,38.2,20.77
2382,239,65.34,b'FC Red Bull Salzburg',False,far post,goal,True,False,True,228413.0,6.52,16.3
2383,239,47.56,b'Werder Bremen',False,near post,clearance,False,True,False,195586.0,58.0,17.65
2391,240,9.61,b'Bologna',False,near post,clearance,False,True,False,230277.0,40.56,27.19
2392,240,51.16,b'Bologna',False,far post,goal,True,False,True,245863.0,1.13,39.73
2401,241,74.66,b'Southampton',False,near post,clearance,False,True,False,244097.0,36.85,3.07
2402,241,71.62,b'Southampton',True,penalty spot,shot,True,False,False,212501.0,39.85,0.84
2403,241,3.91,b'Coritiba',False,near post,shot,True,False,False,248060.0,28.64,35.35
2411,242,65.65,b'Centro Sportivo Alagoano',True,penalty spot,foul,False,False,False,199576.0,66.93,22.37
2412,242,41.74,b'Santos',True,penalty spot,goal,True,False,True,230477.0,37.44,44.8
2413,242,41.09,b'Centro Sportivo Alagoano',True,penalty spot,no outcome,False,False,False,238379.0,95.62,20.96
2421,243,13.19,b'SC Freiburg',False,far post,shot,True,False,False,233368.0,27.16,35.37
2422,243,68.79,b'SC Freiburg',True,near post,clearance,False,True,False,224221.0,99.12,26.41
2423,243,33.21,b'SC Freiburg',True,near post,goal,True,False,True,220883.0,61.27,31.4
2424,243,43.06,b'SC Freiburg',True,near post,no outcome,False,False,False,237592.0,33.62,37.38
2425,243,40.85,b'SC Freiburg',False,penalty spot,clearance,False,True,False,226536.0,96.19,32.16
2431,244,78.79,b'Club Athletico Paranaense',True,penalty spot,no outcome,False,False,False,243882.0,19.56,45.0
2432,244,33.47,b'Club Athletico Paranaense',True,near post,no outcome,False,False,False,268133.0,74.44,9.84
2433,244,45.12,b'Club Athletico Paranaense',False,penalty spot,clearance,False,True,False,234824.0,6.07,1.76
2441,245,58.99,b'Sport-Club Freiburg',True,far post,foul,False,False,False,190765.0,37.06,30.64
2442,245,12.27,b'Sport-Club Freiburg',False,near post,clearance,False,True,False,253475.0,4.7,28.55
2443,245,44.36,b'Sport-Club Freiburg',True,far post,shot,True,False,False,245566.0,39.1,27.16
2451,246,40.74,b'Parma',True,near post,goal,True,False,True,230298.0,8.52,39.38
2452,246,56.9,b'VfL Bochum 1848',True,near post,clearance,False,True,False,195864.0,42.49,19.03
2453,246,25.08,b'Parma',True,near post,foul,False,False,False,230327.0,4.66,0.2
2461,247,43.51,b'Internacional',True,penalty spot,clearance,False,True,False,197853.0,47.17,13.78
2462,247,59.55,b'Sassuolo',False,penalty spot,foul,False,False,False,202562.0,29.97,30.98
2463,247,40.41,b'Sassuolo',False,near post,clearance,False,True,False,235949.0,27.63,5.6
2471,248,86.31,b'Mamelodi Sundowns',False,far post,shot,True,False,False,188943.0,58.21,32.06
2472,248,56.76,b'Mamelodi Sundowns',True,near post,clearance,False,True,False,248820.0,25.18,36.24
2481,249,47.48,b'West Bromwich Albion',False,near post,clearance,False,True,False,260558.0,31.5,6.23
2482,249,84.49,b'Austria Wien',True,far post,shot,True,False,False,215333.0,23.21,44.84
2483,249,24.02,b'West Bromwich Albion',True,near post,clearance,False,True,False,215370.0,29.13,7.01
2484,249,3.77,b'Austria Wien',True,near post,goal,True,False,True,230258.0,64.73,20.6
2485,249,37.0,b'West Bromwich Albion',False,penalty spot,goal,True,False,True,198009.0,50.73,4.41
2491,250,54.37,b'Austria Klagenfurt',False,far post,foul,False,False,False,239998.0,38.36,11.59
2492,250,76.04,b'Austria Klagenfurt',False,far post,clearance,False,True,False,258510.0,15.23,21.32
2493,250,79.52,b'Austria Klagenfurt',True,near post,shot,True,False,False,264529.0,4.76,26.08
2494,250,63.21,b'SV Werder Bremen',False,penalty spot,clearance,False,True,False,224294.0,14.13,48.07
2495,250,7.28,b'SV Werder Bremen',False,near post,clearance,False,True,False,228080.0,71.23,46.45
2501,251,14.47,b'Rheindorf Altach',True,far post,shot,True,False,False,208920.0,77.45,43.36
2502,251,4.76,b'Rheindorf Altach',True,far post,foul,False,False,False,235947.0,32.32,2.62
2511,252,89.07,b'SV Mattersburg',True,penalty spot,clearance,False,True,False,238074.0,51.2,29.07
2512,252,25.74,b'Chelsea',False,far post,clearance,False,True,False,239476.0,62.35,43.57
2513,252,1.99,b'SV Mattersburg',False,far post,clearance,False,True,False,213689.0,39.9,48.56
2521,253,34.08,b'Paderborn',True,penalty spot,clearance,False,True,False,242374.0,30.53,42.98
2522,253,18.15,b'Juventude',True,penalty spot,clearance,False,True,False,231512.0,39.77,13.76
2531,254,36.48,b'Sassuolo',False,far post,shot,True,False,False,232223.0,70.5,36.97
2541,255,75.99,b'Sturm Graz',True,penalty spot,shot,True,False,False,229155.0,62.5,32.9
2551,256,77.97,b'Udinese',True,far post,no outcome,False,False,False,230525.0,48.39,24.56
2561,257,80.12,b'Eintracht Frankfurt',True,penalty spot,clearance,False,True,False,231428.0,3.09,19.5
2562,257,4.05,b'FSV Mainz 05',True,near post,clearance,False,True,False,222024.0,29.27,29.7
2571,258,84.91,b'Roma',False,penalty spot,goal,True,False,True,212153.0,13.41,44.51
2572,258,48.68,b'FC Red Bull Salzburg',True,penalty spot,no outcome,False,False,False,211117.0,74.62,5.86
2573,258,5.85,b'Roma',False,near post,shot,True,False,False,231840.0,40.22,12.01
2574,258,37.99,b'FC Red Bull Salzburg',True,near post,clearance,False,True,False,244795.0,43.28,36.92
2581,259,48.55,b'Clube Atl\xe9tico Mineiro',False,near post,shot,True,False,False,266433.0,47.71,4.24
2582,259,62.28,b'Clube Atl\xe9tico Mineiro',True,near post,shot,True,False,False,250753.0,40.21,39.87
2583,259,85.42,b'Clube Atl\xe9tico Mineiro',True,penalty spot,clearance,False,True,False,271548.0,12.05,10.43
2591,260,27.77,b'FC Lokomotiv Moscow',True,far post,shot,True,False,False,177475.0,84.12,13.34
2601,261,24.61,b'Monza',False,far post,no outcome,False,False,False,264115.0,39.31,12.97
2611,262,58.0,b'AC Milan',True,far post,no outcome,False,False,False,251229.0,4.05,43.16
2612,262,2.3,b'TSV Egger Glas Hartberg',True,far post,no outcome,False,False,False,227873.0,43.23,46.0
2621,263,64.83,b'Sampdoria',True,far post,clearance,False,True,False,228768.0,2.45,6.39
2622,263,76.11,b'Sampdoria',True,far post,shot,True,False,False,235883.0,32.44,48.03
2623,263,38.18,b'Sampdoria',False,near post,shot,True,False,False,211454.0,33.41,45.13
2624,263,29.88,b'Internacional',False,near post,foul,False,False,False,229508.0,74.87,25.4
2625,263,80.65,b'Sampdoria',True,near post,clearance,False,True,False,230475.0,73.4,35.84
2631,264,56.31,b'Rheindorf Altach',False,penalty spot,clearance,False,True,False,204447.0,51.25,31.96
2632,264,54.58,b'Atl\xe9tico GO',True,far post,shot,True,False,False,242663.0,88.31,47.77
2633,264,15.69,b'Atl\xe9tico GO',True,far post,no outcome,False,False,False,270597.0,15.77,43.69
2641,265,27.17,b'Schalke 04',True,penalty spot,clearance,False,True,False,244369.0,74.0,44.04
2651,266,75.87,b'Venezia',False,near post,shot,True,False,False,257877.0,78.07,37.7
2652,266,74.5,b'1. FC Union Berlin',True,penalty spot,goal,True,False,True,198219.0,6.56,37.97
2653,266,1.7,b'Venezia',False,penalty spot,shot,True,False,False,252480.0,5.34,37.7
2654,266,43.33,b'Venezia',False,far post,foul,False,False,False,193886.0,77.75,38.04
2661,267,57.31,b'FC Union Berlin',True,penalty spot,clearance,False,True,False,230232.0,2.84,15.44
2671,268,8.02,b'1. FSV Mainz 05',False,near post,clearance,False,True,False,251499.0,57.38,1.44
2672,268,47.75,b'1. FSV Mainz 05',False,near post,shot,True,False,False,258632.0,17.88,9.69
2673,268,22.53,b'1. FSV Mainz 05',True,far post,no outcome,False,False,False,264821.0,51.97,18.45
2681,269,79.2,b'Brentford',False,penalty spot,clearance,False,True,False,234396.0,99.13,26.15
2682,269,57.18,b'U.C. Sampdoria',True,penalty spot,clearance,False,True,False,222959.0,14.66,44.41
2683,269,65.65,b'Brentford',True,near post,clearance,False,True,False,257876.0,14.33,15.96
2684,269,65.16,b'Brentford',True,penalty spot,foul,False,False,False,199339.0,99.75,42.7
2691,270,50.9,b'Fluminense',True,far post,clearance,False,True,False,258041.0,40.08,40.6
2692,270,25.48,b'SC Freiburg',False,penalty spot,shot,True,False,False,244284.0,12.03,5.31
2693,270,23.87,b'SC Freiburg',True,near post,no outcome,False,False,False,220085.0,68.89,20.39
2701,271,50.1,b'Udinese Calcio',True,penalty spot,shot,True,False,False,230520.0,32.85,11.87
2702,271,3.0,b'Tottenham Hotspur',True,near post,clearance,False,True,False,243231.0,71.41,24.21
2703,271,10.87,b'Udinese Calcio',True,near post,clearance,False,True,False,238637.0,19.11,13.78
2711,272,48.86,b'Hartberg',False,far post,shot,True,False,False,263551.0,33.32,32.3
2712,272,89.15,b'SV Werder Bremen',True,far post,clearance,False,True,False,189908.0,65.36,21.13
2721,273,64.54,b'Kaizer Chiefs',True,penalty spot,clearance,False,True,False,230196.0,54.66,40.54
2731,274,54.28,b'Crystal Palace',True,penalty spot,shot,True,False,False,236075.0,28.68,33.93
2732,274,5.86,b'Crystal Palace',True,far post,clearance,False,True,False,240658.0,86.84,6.03
2733,274,17.21,b'Crystal Palace',True,penalty spot,clearance,False,True,False,195202.0,96.64,39.81
2734,274,46.36,b'Crystal Palace',True,near post,goal,True,False,True,220558.0,81.11,30.7
2741,275,23.29,b'SC Paderborn 07',True,far post,clearance,False,True,False,248470.0,44.25,11.91
2742,275,69.18,b'VfL Wolfsburg',True,near post,clearance,False,True,False,262227.0,9.71,40.86
2751,276,5.5,b'Juventude',True,far post,foul,False,False,False,228708.0,10.23,44.19
2752,276,69.67,b'spusu SKN St. P\xf6lten',True,near post,shot,True,False,False,212244.0,69.38,31.61
2761,277,17.6,b'Kaizer Chiefs',True,far post,clearance,False,True,False,271063.0,57.81,42.22
2771,278,86.37,b'Inter',True,penalty spot,clearance,False,True,False,230213.0,44.58,22.82
2772,278,79.34,b'Inter',True,penalty spot,clearance,False,True,False,208892.0,5.17,37.07
2781,279,88.54,b'Chapecoense',True,far post,clearance,False,True,False,223790.0,24.54,11.11
2782,279,64.63,b'Chapecoense',True,penalty spot,goal,True,False,True,210802.0,18.05,23.92
2791,280,85.59,b'SC Paderborn 07',True,far post,shot,True,False,False,262171.0,9.56,2.08
2801,281,40.11,b'Napoli',True,far post,shot,True,False,False,265636.0,30.64,19.76
2802,281,66.37,b'Napoli',True,far post,shot,True,False,False,170084.0,99.77,3.03
2811,282,84.43,b'Fortuna D\xfcsseldorf',True,far post,goal,True,False,True,263132.0,34.91,3.49
2812,282,78.86,b'Fortuna D\xfcsseldorf',True,far post,foul,False,False,False,253010.0,25.8,15.21
2813,282,58.47,b'Venezia',False,far post,clearance,False,True,False,201068.0,6.2,41.66
2814,282,73.58,b'Venezia',False,penalty spot,shot,True,False,False,220509.0,5.89,35.37
2815,282,40.51,b'Venezia',True,penalty spot,shot,True,False,False,258607.0,47.71,47.54
2821,283,30.06,b'Lecce',True,far post,clearance,False,True,False,256545.0,47.44,38.09
2822,283,37.13,b'Lecce',False,penalty spot,shot,True,False,False,190941.0,58.96,12.22
2823,283,57.44,b'Lecce',False,far post,shot,True,False,False,248808.0,73.87,8.6
2824,283,80.73,b'Lecce',True,near post,shot,True,False,False,244390.0,83.52,44.56
2825,283,21.1,b'Lecce',False,penalty spot,clearance,False,True,False,179783.0,98.78,38.75
2831,284,82.41,b'Manchester United',False,far post,shot,True,False,False,235565.0,52.29,8.14
2841,285,59.86,b'Admira',True,penalty spot,foul,False,False,False,239322.0,33.06,5.43
2842,285,43.94,b'Admira',False,far post,clearance,False,True,False,200752.0,87.84,8.37
2851,286,80.91,b'Southampton',True,penalty spot,foul,False,False,False,193082.0,72.04,41.93
2852,286,82.35,b'Southampton',True,penalty spot,clearance,False,True,False,193260.0,8.4,8.08
2853,286,51.53,b'Atl\xe9tico GO',False,near post,shot,True,False,False,230464.0,79.78,20.0
2854,286,74.52,b'Atl\xe9tico GO',False,penalty spot,clearance,False,True,False,243279.0,67.11,11.23
2861,287,27.76,b'Bragantino',True,far post,shot,True,False,False,238621.0,24.84,11.95
2862,287,24.47,b'Bragantino',True,near post,clearance,False,True,False,256862.0,48.71,31.38
2863,287,18.09,b'Bragantino',True,near post,clearance,False,True,False,190460.0,45.29,47.99
2871,288,38.4,b'Flamengo',True,near post,clearance,False,True,False,272392.0,14.46,0.9
2872,288,54.83,b'Am\xe9rica Mineiro',False,penalty spot,clearance,False,True,False,213993.0,71.16,45.79
2873,288,58.37,b'Am\xe9rica Mineiro',False,penalty spot,foul,False,False,False,247497.0,99.9,24.42
2874,288,27.77,b'Am\xe9rica Mineiro',True,near post,clearance,False,True,False,203106.0,91.49,28.62
2881,289,81.78,b'1. FSV Mainz 05',False,near post,shot,True,False,False,202849.0,53.48,38.21
2882,289,43.25,b'Milan',False,far post,shot,True,False,False,221841.0,1.55,20.44
2883,289,72.24,b'Milan',False,far post,shot,True,False,False,242023.0,95.34,39.61
2891,290,82.49,b'Gr\xeamio',True,penalty spot,no outcome,False,False,False,244629.0,78.31,39.89
2892,290,14.71,b'Gr\xeamio',True,far post,goal,True,False,True,262387.0,8.75,26.61
2893,290,27.62,b'Werder Bremen',False,penalty spot,foul,False,False,False,264335.0,83.66,5.36
2894,290,43.24,b'Gr\xeamio',True,far post,shot,True,False,False,242332.0,9.96,27.84
2901,291,33.58,b'Borussia Dortmund',False,near post,shot,True,False,False,230526.0,34.9,16.81
2902,291,36.63,b'Borussia Dortmund',False,far post,clearance,False,True,False,241721.0,61.3,27.58
2903,291,38.82,b'Hellas Verona',False,near post,no outcome,False,False,False,234016.0,54.45,20.41
2911,292,46.22,b'Paderborn',True,near post,clearance,False,True,False,203485.0,94.23,35.55
2912,292,79.12,b'Bologna',True,penalty spot,foul,False,False,False,230260.0,56.33,40.48
2913,292,29.56,b'Paderborn',True,penalty spot,goal,True,False,True,255001.0,57.85,16.36
2914,292,26.88,b'Bologna',False,penalty spot,clearance,False,True,False,229891.0,70.0,12.27
2915,292,78.75,b'Paderborn',True,near post,goal,True,False,True,235526.0,18.8,10.51
2921,293,69.99,b'Austria Wien',True,far post,goal,True,False,True,204638.0,38.27,18.21
2922,293,70.22,b'Austria Wien',True,penalty spot,goal,True,False,True,230202.0,68.76,32.51
2931,294,66.84,b'Goi\xe1s',True,far post,no outcome,False,False,False,192071.0,68.33,10.91
2932,294,35.46,b'SpVgg Greuther F\xfcrth',True,penalty spot,clearance,False,True,False,230800.0,27.56,26.82
2933,294,6.96,b'Goi\xe1s',False,near post,shot,True,False,False,268260.0,97.98,35.66
2934,294,43.28,b'Goi\xe1s',False,near post,shot,True,False,False,199769.0,49.98,28.11
2935,294,52.43,b'SpVgg Greuther F\xfcrth',False,far post,shot,True,False,False,206594.0,67.28,26.67
2941,295,50.18,b'Manchester United',True,penalty spot,shot,True,False,False,184274.0,84.77,48.09
2942,295,16.26,b'Manchester United',True,penalty spot,foul,False,False,False,240045.0,20.62,6.07
2943,295,52.95,b'Fortuna D\xfcsseldorf',True,near post,foul,False,False,False,268271.0,64.15,16.39
2944,295,85.43,b'Fortuna D\xfcsseldorf',False,far post,clearance,False,True,False,253010.0,66.82,42.54
2951,296,80.89,b'Parma',True,far post,shot,True,False,False,210008.0,92.15,17.94
2952,296,19.82,b'Parma',True,near post,clearance,False,True,False,239267.0,0.25,11.06
2953,296,8.85,b'Gr\xeamio',False,penalty spot,shot,True,False,False,184392.0,11.83,20.75
2954,296,52.67,b'Parma',True,near post,shot,True,False,False,205693.0,15.77,5.43
2955,296,4.98,b'Parma',True,penalty spot,shot,True,False,False,252060.0,46.81,47.73
2961,297,75.4,b'Cear\xe1',True,penalty spot,clearance,False,True,False,197756.0,3.26,14.93
2971,298,5.38,b'Coritiba',False,penalty spot,clearance,False,True,False,211856.0,2.42,31.41
2972,298,68.38,b'Coritiba',True,far post,goal,True,False,True,230252.0,46.08,46.23
2973,298,65.84,b'Nottingham Forest',True,penalty spot,goal,True,False,True,258168.0,87.96,37.23
2974,298,79.53,b'Coritiba',True,penalty spot,goal,True,False,True,243698.0,70.92,42.12
2981,299,18.58,b'Bahia',True,penalty spot,clearance,False,True,False,206654.0,17.75,46.31
2982,299,89.19,b'Bahia',False,penalty spot,clearance,False,True,False,236191.0,97.87,37.31
2991,300,79.65,b'FC Augsburg',True,penalty spot,clearance,False,True,False,242818.0,58.07,37.71
2992,300,75.9,b'FC Augsburg',True,penalty spot,clearance,False,True,False,225116.0,14.11,34.0
3001,301,14.98,b'CSA',False,far post,clearance,False,True,False,205186.0,18.63,46.49
3011,302,32.82,b'Genoa',False,near post,clearance,False,True,False,242392.0,3.78,34.49
3012,302,44.08,b'Genoa',False,penalty spot,clearance,False,True,False,231866.0,64.48,23.22
3013,302,75.15,b'Norwich City',True,penalty spot,clearance,False,True,False,199339.0,99.52,34.96
3014,302,31.74,b'Norwich City',True,penalty spot,clearance,False,True,False,258806.0,78.55,38.47
3015,302,34.04,b'Norwich City',True,near post,shot,True,False,False,226790.0,20.53,12.76
