corner_id,freekick_id,defender_id,attacker_id,marking_type
2193.0,,259082.0,243557.0,man-marking
2193.0,,229558.0,240385.0,man-marking
2193.0,,201068.0,231919.0,man-marking
2193.0,,204923.0,245784.0,man-marking
2193.0,,234396.0,270473.0,man-marking
2193.0,,235026.0,,zonal
,2191.0,226851.0,245784.0,man-marking
,2191.0,259082.0,243557.0,man-marking
,2191.0,212190.0,260088.0,man-marking
,2191.0,234396.0,235133.0,man-marking
,2191.0,209658.0,,zonal
,2191.0,219683.0,,zonal
,2192.0,270761.0,259082.0,man-marking
,2192.0,257786.0,189596.0,man-marking
,2192.0,268860.0,235945.0,man-marking
,2192.0,221448.0,204923.0,man-marking
,2192.0,211189.0,208722.0,man-marking
,2193.0,204472.0,243557.0,man-marking
,2193.0,229558.0,231919.0,man-marking
,2193.0,177156.0,222355.0,man-marking
,2193.0,220814.0,245784.0,man-marking
,2193.0,201068.0,260088.0,man-marking
,2193.0,209658.0,201243.0,man-marking
,2193.0,235026.0,,zonal
2211.0,,221354.0,230339.0,man-marking
2211.0,,237595.0,230250.0,man-marking
2211.0,,193631.0,230446.0,man-marking
2211.0,,206591.0,230263.0,man-marking
2211.0,,248823.0,236174.0,man-marking
2211.0,,227511.0,236191.0,man-marking
2211.0,,248384.0,230289.0,man-marking
2212.0,,193631.0,230447.0,man-marking
2212.0,,227511.0,230485.0,man-marking
2212.0,,243275.0,230250.0,man-marking
2212.0,,248823.0,230446.0,man-marking
2212.0,,241150.0,230263.0,man-marking
2212.0,,265754.0,230523.0,man-marking
2212.0,,248384.0,230289.0,man-marking
,2211.0,230196.0,207897.0,man-marking
,2211.0,230447.0,227511.0,man-marking
,2211.0,230403.0,232711.0,man-marking
,2211.0,230387.0,235022.0,man-marking
,2211.0,230446.0,239701.0,man-marking
,2211.0,230250.0,241150.0,man-marking
2231.0,,199304.0,203615.0,man-marking
2231.0,,211320.0,188856.0,man-marking
2231.0,,184344.0,212114.0,man-marking
2231.0,,195864.0,244438.0,man-marking
2231.0,,191043.0,210494.0,man-marking
2232.0,,206058.0,245436.0,man-marking
2232.0,,235243.0,210474.0,man-marking
2232.0,,184344.0,203615.0,man-marking
2232.0,,191043.0,254691.0,man-marking
2232.0,,229261.0,252260.0,man-marking
2232.0,,260823.0,244179.0,man-marking
2233.0,,245233.0,229261.0,man-marking
2233.0,,199440.0,268802.0,man-marking
2233.0,,158167.0,222077.0,man-marking
2233.0,,210474.0,236610.0,man-marking
2233.0,,203615.0,260823.0,man-marking
2233.0,,263380.0,193082.0,man-marking
2234.0,,245233.0,212404.0,man-marking
2234.0,,158167.0,195864.0,man-marking
2234.0,,199440.0,222077.0,man-marking
2234.0,,188856.0,208574.0,man-marking
2234.0,,210474.0,201153.0,man-marking
2234.0,,203615.0,236610.0,man-marking
2234.0,,244435.0,,zonal
,2231.0,158167.0,235805.0,man-marking
,2231.0,245233.0,238744.0,man-marking
,2231.0,244415.0,222077.0,man-marking
,2231.0,188856.0,210008.0,man-marking
,2231.0,203615.0,201153.0,man-marking
,2231.0,244435.0,205175.0,man-marking
,2231.0,244438.0,,zonal
,2232.0,235243.0,254691.0,man-marking
,2232.0,265774.0,243618.0,man-marking
,2232.0,211320.0,221896.0,man-marking
,2232.0,195864.0,201891.0,man-marking
,2232.0,229261.0,263885.0,man-marking
,2233.0,206058.0,260741.0,man-marking
,2233.0,235243.0,252260.0,man-marking
,2233.0,184344.0,212114.0,man-marking
,2233.0,248408.0,203615.0,man-marking
,2233.0,268802.0,210474.0,man-marking
,2233.0,230658.0,263380.0,man-marking
,2233.0,195864.0,245436.0,man-marking
,2234.0,158167.0,268802.0,man-marking
,2234.0,199440.0,229261.0,man-marking
,2234.0,260741.0,208574.0,man-marking
,2234.0,254691.0,210008.0,man-marking
,2234.0,244435.0,260823.0,man-marking
,2235.0,193264.0,191043.0,man-marking
,2235.0,244415.0,193082.0,man-marking
,2235.0,158167.0,210008.0,man-marking
,2235.0,188856.0,222077.0,man-marking
,2235.0,270829.0,195864.0,man-marking
,2235.0,254691.0,260644.0,man-marking
,2235.0,245233.0,236610.0,man-marking
2241.0,,240709.0,184432.0,man-marking
2241.0,,242663.0,266127.0,man-marking
2241.0,,244067.0,215914.0,man-marking
2241.0,,264453.0,241160.0,man-marking
2241.0,,206511.0,259356.0,man-marking
2241.0,,252027.0,256268.0,man-marking
,2241.0,184432.0,229221.0,man-marking
,2241.0,235454.0,254928.0,man-marking
,2241.0,205452.0,206511.0,man-marking
,2241.0,164240.0,254267.0,man-marking
,2241.0,239231.0,183574.0,man-marking
,2241.0,241160.0,256675.0,man-marking
,2241.0,261390.0,,zonal
2281.0,,251762.0,230225.0,man-marking
2281.0,,257636.0,230329.0,man-marking
2281.0,,245566.0,230384.0,man-marking
2281.0,,216072.0,230233.0,man-marking
2281.0,,251769.0,230463.0,man-marking
2281.0,,225128.0,230283.0,man-marking
2281.0,,243049.0,230524.0,man-marking
2282.0,,257636.0,230225.0,man-marking
2282.0,,190547.0,230184.0,man-marking
2282.0,,203780.0,230329.0,man-marking
2282.0,,252225.0,230349.0,man-marking
2282.0,,268751.0,230459.0,man-marking
,2281.0,236113.0,251762.0,man-marking
,2281.0,236142.0,225128.0,man-marking
,2281.0,230230.0,268751.0,man-marking
,2281.0,230347.0,236522.0,man-marking
,2281.0,230197.0,201313.0,man-marking
,2281.0,230329.0,189485.0,man-marking
,2281.0,230453.0,,zonal
,2281.0,230184.0,,zonal
2291.0,,243473.0,233437.0,man-marking
2291.0,,208146.0,242023.0,man-marking
2291.0,,234143.0,255254.0,man-marking
2291.0,,271595.0,228207.0,man-marking
2291.0,,240685.0,212013.0,man-marking
,2291.0,263172.0,202828.0,man-marking
,2291.0,233437.0,240685.0,man-marking
,2291.0,225145.0,264372.0,man-marking
,2291.0,241233.0,222959.0,man-marking
,2291.0,270275.0,,zonal
,2291.0,238086.0,,zonal
,2291.0,247017.0,,zonal
,2292.0,263172.0,202828.0,man-marking
,2292.0,247734.0,264402.0,man-marking
,2292.0,235442.0,229448.0,man-marking
,2292.0,247017.0,,zonal
,2292.0,263173.0,,zonal
,2292.0,255254.0,,zonal
,2293.0,238286.0,233437.0,man-marking
,2293.0,256308.0,225145.0,man-marking
,2293.0,208146.0,247734.0,man-marking
,2293.0,234143.0,241233.0,man-marking
,2293.0,202828.0,228207.0,man-marking
,2293.0,240685.0,260945.0,man-marking
,2294.0,238286.0,225145.0,man-marking
,2294.0,256308.0,233437.0,man-marking
,2294.0,208146.0,228207.0,man-marking
,2294.0,271595.0,247734.0,man-marking
,2294.0,268769.0,260945.0,man-marking
,2294.0,202828.0,251399.0,man-marking
,2294.0,202489.0,251408.0,man-marking
,2295.0,243473.0,247734.0,man-marking
,2295.0,256308.0,233437.0,man-marking
,2295.0,226260.0,212013.0,man-marking
,2295.0,271595.0,240164.0,man-marking
,2295.0,203782.0,263172.0,man-marking
2301.0,,230357.0,230528.0,man-marking
2301.0,,233984.0,230256.0,man-marking
2301.0,,230415.0,230457.0,man-marking
2301.0,,230184.0,230281.0,man-marking
2301.0,,230443.0,230360.0,man-marking
2301.0,,230249.0,230519.0,man-marking
2301.0,,230368.0,230291.0,man-marking
2301.0,,230255.0,,zonal
2301.0,,230343.0,,zonal
2302.0,,230360.0,230367.0,man-marking
2302.0,,230378.0,230184.0,man-marking
2302.0,,230389.0,230443.0,man-marking
2302.0,,230215.0,230255.0,man-marking
2302.0,,230251.0,230272.0,man-marking
2302.0,,230253.0,230442.0,man-marking
2302.0,,230457.0,230520.0,man-marking
2303.0,,230215.0,230368.0,man-marking
2303.0,,230378.0,230249.0,man-marking
2303.0,,230389.0,230184.0,man-marking
2303.0,,230256.0,230357.0,man-marking
2303.0,,230253.0,230443.0,man-marking
2303.0,,230528.0,230255.0,man-marking
2303.0,,230251.0,230343.0,man-marking
,2301.0,230367.0,230528.0,man-marking
,2301.0,233978.0,230457.0,man-marking
,2301.0,230415.0,230253.0,man-marking
,2301.0,230249.0,236175.0,man-marking
,2301.0,230343.0,230360.0,man-marking
,2301.0,230255.0,230294.0,man-marking
,2301.0,230443.0,,zonal
,2301.0,230368.0,,zonal
,2302.0,230368.0,230528.0,man-marking
,2302.0,230249.0,230360.0,man-marking
,2302.0,230415.0,230457.0,man-marking
,2302.0,230184.0,230281.0,man-marking
,2302.0,230255.0,230471.0,man-marking
,2302.0,230443.0,230519.0,man-marking
,2302.0,230272.0,230294.0,man-marking
,2303.0,230360.0,230367.0,man-marking
,2303.0,230528.0,230343.0,man-marking
,2303.0,230378.0,230255.0,man-marking
,2303.0,230344.0,230443.0,man-marking
,2303.0,230457.0,230442.0,man-marking
2351.0,,258308.0,222331.0,man-marking
2351.0,,257170.0,226166.0,man-marking
2351.0,,245132.0,238463.0,man-marking
2351.0,,237109.0,225375.0,man-marking
2351.0,,244376.0,236703.0,man-marking
,2351.0,228579.0,244369.0,man-marking
,2351.0,222331.0,244376.0,man-marking
,2351.0,243854.0,244373.0,man-marking
,2351.0,251517.0,231012.0,man-marking
,2351.0,195365.0,251629.0,man-marking
,2351.0,238463.0,245396.0,man-marking
,2351.0,220651.0,246929.0,man-marking
2391.0,,236681.0,193532.0,man-marking
2391.0,,221768.0,170320.0,man-marking
2391.0,,236485.0,228946.0,man-marking
2391.0,,263447.0,258966.0,man-marking
2391.0,,262792.0,233556.0,man-marking
2391.0,,264389.0,201335.0,man-marking
2391.0,,189237.0,254541.0,man-marking
2392.0,,236485.0,210320.0,man-marking
2392.0,,264389.0,193532.0,man-marking
2392.0,,228058.0,210381.0,man-marking
2392.0,,246750.0,193361.0,man-marking
2392.0,,262792.0,254819.0,man-marking
2392.0,,263443.0,170320.0,man-marking
2392.0,,257228.0,184200.0,man-marking
,2391.0,262792.0,242280.0,man-marking
,2391.0,264389.0,228946.0,man-marking
,2391.0,221768.0,237819.0,man-marking
,2391.0,189237.0,201858.0,man-marking
,2391.0,263446.0,269182.0,man-marking
,2391.0,236681.0,254541.0,man-marking
,2391.0,263443.0,,zonal
,2391.0,262793.0,,zonal
,2392.0,170320.0,263443.0,man-marking
,2392.0,235290.0,228058.0,man-marking
,2392.0,243513.0,189237.0,man-marking
,2392.0,248808.0,262792.0,man-marking
,2392.0,235149.0,199470.0,man-marking
,2392.0,210320.0,239501.0,man-marking
,2392.0,228946.0,263446.0,man-marking
,2392.0,210381.0,260600.0,man-marking
,2393.0,262792.0,210320.0,man-marking
,2393.0,244811.0,210381.0,man-marking
,2393.0,221768.0,193532.0,man-marking
,2393.0,236681.0,237819.0,man-marking
,2393.0,262647.0,248808.0,man-marking
,2393.0,257228.0,193361.0,man-marking
,2394.0,263443.0,210320.0,man-marking
,2394.0,152107.0,208459.0,man-marking
,2394.0,236485.0,170320.0,man-marking
,2394.0,189237.0,235149.0,man-marking
,2394.0,262792.0,258966.0,man-marking
,2394.0,262647.0,260084.0,man-marking
,2394.0,246750.0,193077.0,man-marking
,2394.0,260600.0,,zonal
,2394.0,262793.0,,zonal
2421.0,,210601.0,208335.0,man-marking
2421.0,,241924.0,256118.0,man-marking
2421.0,,258042.0,259714.0,man-marking
2421.0,,202115.0,209846.0,man-marking
2421.0,,254303.0,201982.0,man-marking
2421.0,,226924.0,260926.0,man-marking
2421.0,,243177.0,243838.0,man-marking
2422.0,,252119.0,201982.0,man-marking
2422.0,,217730.0,209846.0,man-marking
2422.0,,258042.0,226168.0,man-marking
2422.0,,241924.0,256118.0,man-marking
2422.0,,226924.0,199897.0,man-marking
2423.0,,243177.0,201982.0,man-marking
2423.0,,241924.0,262663.0,man-marking
2423.0,,258042.0,260926.0,man-marking
2423.0,,254303.0,256118.0,man-marking
2423.0,,217730.0,259714.0,man-marking
2424.0,,252119.0,262663.0,man-marking
2424.0,,244538.0,211879.0,man-marking
2424.0,,241924.0,256118.0,man-marking
2424.0,,243177.0,226168.0,man-marking
2424.0,,254303.0,259714.0,man-marking
2424.0,,217730.0,183580.0,man-marking
2424.0,,252254.0,199439.0,man-marking
2425.0,,266200.0,208335.0,man-marking
2425.0,,243177.0,262663.0,man-marking
2425.0,,240044.0,201982.0,man-marking
2425.0,,241924.0,259714.0,man-marking
2425.0,,202115.0,211879.0,man-marking
2425.0,,254303.0,209846.0,man-marking
2425.0,,226924.0,238900.0,man-marking
,2421.0,243177.0,259586.0,man-marking
,2421.0,244538.0,209846.0,man-marking
,2421.0,252119.0,256118.0,man-marking
,2421.0,241924.0,263076.0,man-marking
,2421.0,210601.0,259714.0,man-marking
,2422.0,208335.0,217730.0,man-marking
,2422.0,247819.0,252254.0,man-marking
,2422.0,190666.0,258545.0,man-marking
,2422.0,262663.0,226924.0,man-marking
,2422.0,201982.0,210601.0,man-marking
,2422.0,199897.0,267630.0,man-marking
,2422.0,209846.0,258820.0,man-marking
,2423.0,260930.0,217730.0,man-marking
,2423.0,244068.0,243177.0,man-marking
,2423.0,247819.0,252254.0,man-marking
,2423.0,211879.0,241924.0,man-marking
,2423.0,199897.0,226924.0,man-marking
,2423.0,256118.0,254303.0,man-marking
2451.0,,198553.0,251335.0,man-marking
2451.0,,270033.0,252999.0,man-marking
2451.0,,231874.0,207471.0,man-marking
2451.0,,252014.0,252794.0,man-marking
2451.0,,199288.0,235947.0,man-marking
2451.0,,238072.0,199559.0,man-marking
2451.0,,183632.0,243154.0,man-marking
2452.0,,252442.0,199288.0,man-marking
2452.0,,246164.0,238072.0,man-marking
2452.0,,237297.0,250931.0,man-marking
2452.0,,232526.0,232610.0,man-marking
2452.0,,188541.0,204497.0,man-marking
2452.0,,252999.0,202276.0,man-marking
2453.0,,239841.0,189557.0,man-marking
2453.0,,224811.0,173306.0,man-marking
2453.0,,206198.0,242364.0,man-marking
2453.0,,233442.0,244634.0,man-marking
2453.0,,238072.0,240992.0,man-marking
2453.0,,199288.0,220488.0,man-marking
2453.0,,183632.0,259565.0,man-marking
,2451.0,220172.0,251335.0,man-marking
,2451.0,199288.0,240992.0,man-marking
,2451.0,234843.0,242364.0,man-marking
,2451.0,239841.0,231826.0,man-marking
,2451.0,233442.0,199559.0,man-marking
,2451.0,183632.0,259565.0,man-marking
,2451.0,250931.0,,zonal
,2451.0,240193.0,,zonal
,2452.0,202151.0,244634.0,man-marking
,2452.0,238473.0,173306.0,man-marking
,2452.0,239841.0,188541.0,man-marking
,2452.0,231874.0,235947.0,man-marking
,2452.0,183632.0,262581.0,man-marking
,2452.0,250931.0,251335.0,man-marking
2461.0,,233411.0,230362.0,man-marking
2461.0,,224808.0,230183.0,man-marking
2461.0,,178418.0,230276.0,man-marking
2461.0,,205943.0,236164.0,man-marking
2461.0,,241629.0,230431.0,man-marking
2461.0,,241937.0,230277.0,man-marking
2461.0,,200054.0,230288.0,man-marking
2462.0,,230398.0,241937.0,man-marking
2462.0,,230313.0,254487.0,man-marking
2462.0,,230212.0,224030.0,man-marking
2462.0,,230431.0,267883.0,man-marking
2462.0,,230362.0,253002.0,man-marking
2462.0,,230183.0,258846.0,man-marking
2463.0,,230362.0,241937.0,man-marking
2463.0,,230212.0,200054.0,man-marking
2463.0,,230313.0,239807.0,man-marking
2463.0,,230183.0,193881.0,man-marking
2463.0,,230431.0,253002.0,man-marking
2463.0,,236145.0,258846.0,man-marking
,2461.0,243526.0,230362.0,man-marking
,2461.0,263785.0,230183.0,man-marking
,2461.0,226108.0,236145.0,man-marking
,2461.0,241629.0,230437.0,man-marking
,2461.0,254487.0,230277.0,man-marking
,2461.0,239807.0,230288.0,man-marking
,2461.0,253213.0,230513.0,man-marking
,2462.0,230362.0,233411.0,man-marking
,2462.0,230398.0,224030.0,man-marking
,2462.0,230212.0,239807.0,man-marking
,2462.0,230313.0,200054.0,man-marking
,2462.0,230183.0,255839.0,man-marking
,2462.0,230431.0,226710.0,man-marking
,2463.0,243526.0,230362.0,man-marking
,2463.0,207790.0,230183.0,man-marking
,2463.0,224808.0,230288.0,man-marking
,2463.0,214622.0,230276.0,man-marking
,2463.0,149185.0,236164.0,man-marking
,2463.0,241937.0,230408.0,man-marking
,2464.0,243526.0,230431.0,man-marking
,2464.0,263785.0,230276.0,man-marking
,2464.0,205943.0,236164.0,man-marking
,2464.0,178418.0,230362.0,man-marking
,2464.0,239807.0,230513.0,man-marking
,2464.0,200054.0,230183.0,man-marking
,2464.0,254487.0,,zonal
2471.0,,246159.0,228206.0,man-marking
2471.0,,246685.0,253947.0,man-marking
2471.0,,233201.0,230031.0,man-marking
2471.0,,259634.0,270952.0,man-marking
2471.0,,243767.0,222560.0,man-marking
2471.0,,224294.0,271329.0,man-marking
2471.0,,213991.0,270634.0,man-marking
2472.0,,231512.0,225137.0,man-marking
2472.0,,236506.0,242935.0,man-marking
2472.0,,202697.0,253947.0,man-marking
2472.0,,224294.0,231301.0,man-marking
2472.0,,259634.0,270945.0,man-marking
,2471.0,253947.0,220196.0,man-marking
,2471.0,218243.0,224294.0,man-marking
,2471.0,253451.0,213991.0,man-marking
,2471.0,270951.0,210644.0,man-marking
,2471.0,242936.0,189446.0,man-marking
,2471.0,231301.0,225539.0,man-marking
,2472.0,262291.0,220196.0,man-marking
,2472.0,253947.0,210644.0,man-marking
,2472.0,270946.0,220714.0,man-marking
,2472.0,231301.0,225748.0,man-marking
,2472.0,242936.0,225539.0,man-marking
,2472.0,193234.0,239350.0,man-marking
,2473.0,231301.0,221282.0,man-marking
,2473.0,253451.0,246685.0,man-marking
,2473.0,262291.0,189446.0,man-marking
,2473.0,270951.0,224294.0,man-marking
,2473.0,242936.0,213991.0,man-marking
,2473.0,193234.0,225748.0,man-marking
,2474.0,246159.0,231301.0,man-marking
,2474.0,231512.0,225137.0,man-marking
,2474.0,248492.0,270951.0,man-marking
,2474.0,190885.0,230031.0,man-marking
,2475.0,270951.0,246159.0,man-marking
,2475.0,218243.0,259634.0,man-marking
,2475.0,270946.0,213689.0,man-marking
,2475.0,271872.0,237477.0,man-marking
,2475.0,242936.0,225748.0,man-marking
,2475.0,220245.0,210644.0,man-marking
2481.0,,263131.0,223877.0,man-marking
2481.0,,169345.0,204215.0,man-marking
2481.0,,256942.0,263252.0,man-marking
2481.0,,264821.0,205201.0,man-marking
2481.0,,258505.0,263678.0,man-marking
2481.0,,266618.0,264371.0,man-marking
2481.0,,186881.0,225668.0,man-marking
2481.0,,183644.0,,zonal
2482.0,,184037.0,215368.0,man-marking
2482.0,,186158.0,263151.0,man-marking
2482.0,,235405.0,256942.0,man-marking
2482.0,,203751.0,263132.0,man-marking
2482.0,,263678.0,266618.0,man-marking
2482.0,,263175.0,244941.0,man-marking
2482.0,,236344.0,246143.0,man-marking
2483.0,,203315.0,223877.0,man-marking
2483.0,,233960.0,203751.0,man-marking
2483.0,,229733.0,263906.0,man-marking
2483.0,,186881.0,213798.0,man-marking
2483.0,,264821.0,189059.0,man-marking
2483.0,,183644.0,205970.0,man-marking
2483.0,,244858.0,198641.0,man-marking
2484.0,,186158.0,263131.0,man-marking
2484.0,,235458.0,240481.0,man-marking
2484.0,,205201.0,266618.0,man-marking
2484.0,,189059.0,263151.0,man-marking
2484.0,,263678.0,244941.0,man-marking
2484.0,,263684.0,242815.0,man-marking
2484.0,,204215.0,,zonal
2485.0,,203315.0,223877.0,man-marking
2485.0,,233960.0,203751.0,man-marking
2485.0,,230981.0,263906.0,man-marking
2485.0,,269887.0,211506.0,man-marking
2485.0,,186881.0,189059.0,man-marking
2485.0,,183644.0,236344.0,man-marking
,2481.0,230981.0,223877.0,man-marking
,2481.0,248470.0,203751.0,man-marking
,2481.0,229733.0,236344.0,man-marking
,2481.0,266618.0,189059.0,man-marking
,2481.0,215368.0,225668.0,man-marking
,2481.0,169345.0,257793.0,man-marking
,2482.0,263685.0,263131.0,man-marking
,2482.0,235458.0,256942.0,man-marking
,2482.0,221600.0,264821.0,man-marking
,2482.0,204215.0,244941.0,man-marking
,2482.0,236344.0,270916.0,man-marking
2501.0,,229251.0,223427.0,man-marking
2501.0,,264480.0,262792.0,man-marking
2501.0,,235401.0,189237.0,man-marking
2501.0,,252704.0,263446.0,man-marking
2501.0,,243417.0,246750.0,man-marking
2501.0,,251547.0,270128.0,man-marking
2502.0,,236292.0,236681.0,man-marking
2502.0,,264153.0,262792.0,man-marking
2502.0,,264403.0,221768.0,man-marking
2502.0,,229251.0,257228.0,man-marking
2502.0,,252704.0,246750.0,man-marking
,2501.0,263443.0,229251.0,man-marking
,2501.0,262792.0,264793.0,man-marking
,2501.0,228058.0,252704.0,man-marking
,2501.0,257228.0,257217.0,man-marking
,2501.0,252279.0,258027.0,man-marking
,2501.0,262647.0,,zonal
,2502.0,229251.0,263443.0,man-marking
,2502.0,264403.0,257228.0,man-marking
,2502.0,235401.0,224925.0,man-marking
,2502.0,252704.0,246750.0,man-marking
,2502.0,240992.0,262647.0,man-marking
,2502.0,243417.0,260600.0,man-marking
,2502.0,251547.0,239709.0,man-marking
,2503.0,242614.0,239709.0,man-marking
,2503.0,264403.0,262647.0,man-marking
,2503.0,264153.0,223427.0,man-marking
,2503.0,229251.0,246750.0,man-marking
,2503.0,243417.0,239501.0,man-marking
,2503.0,240992.0,261004.0,man-marking
,2503.0,251547.0,221421.0,man-marking
,2504.0,152107.0,229251.0,man-marking
,2504.0,244811.0,253120.0,man-marking
,2504.0,262792.0,264793.0,man-marking
,2504.0,252279.0,252704.0,man-marking
,2504.0,262647.0,258027.0,man-marking
,2505.0,223427.0,208191.0,man-marking
,2505.0,221768.0,264480.0,man-marking
,2505.0,236485.0,243417.0,man-marking
,2505.0,257228.0,253120.0,man-marking
,2505.0,228058.0,209409.0,man-marking
,2505.0,263443.0,258027.0,man-marking
,2505.0,252279.0,257217.0,man-marking
,2505.0,236681.0,,zonal
2521.0,,236144.0,259194.0,man-marking
2521.0,,230413.0,256674.0,man-marking
2521.0,,230383.0,239494.0,man-marking
2521.0,,230409.0,251320.0,man-marking
2521.0,,230190.0,251373.0,man-marking
2521.0,,230434.0,238363.0,man-marking
2522.0,,238363.0,236144.0,man-marking
2522.0,,193679.0,230434.0,man-marking
2522.0,,262903.0,230296.0,man-marking
2522.0,,251320.0,236197.0,man-marking
2522.0,,256674.0,230511.0,man-marking
2522.0,,239494.0,,zonal
2522.0,,239099.0,,zonal
2522.0,,223680.0,,zonal
,2521.0,259194.0,236144.0,man-marking
,2521.0,242562.0,230434.0,man-marking
,2521.0,242512.0,230511.0,man-marking
,2521.0,241135.0,236197.0,man-marking
,2521.0,239099.0,,zonal
,2521.0,223680.0,,zonal
,2522.0,242562.0,230483.0,man-marking
,2522.0,211987.0,230434.0,man-marking
,2522.0,193679.0,236144.0,man-marking
,2522.0,256674.0,230487.0,man-marking
,2522.0,223680.0,234002.0,man-marking
,2522.0,236832.0,230302.0,man-marking
,2522.0,239099.0,230511.0,man-marking
,2522.0,238363.0,,zonal
,2522.0,248230.0,,zonal
,2523.0,262903.0,236144.0,man-marking
,2523.0,242512.0,230434.0,man-marking
,2523.0,263557.0,230296.0,man-marking
,2523.0,246940.0,230487.0,man-marking
,2524.0,242562.0,230483.0,man-marking
,2524.0,259194.0,236144.0,man-marking
,2524.0,262903.0,230434.0,man-marking
,2524.0,256674.0,230487.0,man-marking
,2524.0,236832.0,236197.0,man-marking
,2524.0,239099.0,230296.0,man-marking
2531.0,,236292.0,254487.0,man-marking
2531.0,,242614.0,200054.0,man-marking
2531.0,,264480.0,241937.0,man-marking
2531.0,,240992.0,210935.0,man-marking
2531.0,,243417.0,258846.0,man-marking
2531.0,,252704.0,264683.0,man-marking
,2531.0,235401.0,224030.0,man-marking
,2531.0,264153.0,200054.0,man-marking
,2531.0,242614.0,240787.0,man-marking
,2531.0,240992.0,193881.0,man-marking
,2531.0,252704.0,255839.0,man-marking
,2532.0,207790.0,208191.0,man-marking
,2532.0,243526.0,264480.0,man-marking
,2532.0,226108.0,252704.0,man-marking
,2532.0,224030.0,243417.0,man-marking
,2532.0,200054.0,240992.0,man-marking
,2532.0,241937.0,253120.0,man-marking
,2533.0,205943.0,229251.0,man-marking
,2533.0,207790.0,264480.0,man-marking
,2533.0,226108.0,251547.0,man-marking
,2533.0,241937.0,264793.0,man-marking
,2533.0,254487.0,240992.0,man-marking
,2533.0,224030.0,253120.0,man-marking
,2534.0,208191.0,242725.0,man-marking
,2534.0,242614.0,254487.0,man-marking
,2534.0,236292.0,224030.0,man-marking
,2534.0,251547.0,240787.0,man-marking
,2534.0,240992.0,202851.0,man-marking
,2534.0,243417.0,255839.0,man-marking
,2535.0,214622.0,208191.0,man-marking
,2535.0,226108.0,240992.0,man-marking
,2535.0,244456.0,264793.0,man-marking
,2535.0,253213.0,243417.0,man-marking
,2535.0,254487.0,252704.0,man-marking
,2535.0,239807.0,244626.0,man-marking
2551.0,,225908.0,258407.0,man-marking
2551.0,,202201.0,263571.0,man-marking
2551.0,,243284.0,190761.0,man-marking
2551.0,,251182.0,192612.0,man-marking
2551.0,,231227.0,230686.0,man-marking
2551.0,,216282.0,259583.0,man-marking
2551.0,,221860.0,251892.0,man-marking
,2551.0,258407.0,225908.0,man-marking
,2551.0,238621.0,240193.0,man-marking
,2551.0,244269.0,260925.0,man-marking
,2551.0,193062.0,260016.0,man-marking
,2551.0,190761.0,234683.0,man-marking
,2551.0,222844.0,199439.0,man-marking
,2551.0,244206.0,,zonal
,2552.0,244269.0,216282.0,man-marking
,2552.0,193091.0,207894.0,man-marking
,2552.0,244206.0,229640.0,man-marking
,2552.0,233084.0,189606.0,man-marking
,2552.0,190761.0,234889.0,man-marking
,2552.0,193062.0,237629.0,man-marking
,2552.0,193133.0,197083.0,man-marking
2561.0,,216158.0,257889.0,man-marking
2561.0,,234843.0,200215.0,man-marking
2561.0,,198352.0,269994.0,man-marking
2561.0,,226853.0,229752.0,man-marking
2561.0,,189043.0,202316.0,man-marking
2561.0,,253475.0,235360.0,man-marking
2561.0,,245253.0,212244.0,man-marking
2561.0,,177404.0,,zonal
2562.0,,257889.0,216158.0,man-marking
2562.0,,194665.0,177404.0,man-marking
2562.0,,236403.0,233812.0,man-marking
2562.0,,212244.0,229071.0,man-marking
2562.0,,181098.0,205402.0,man-marking
2562.0,,227873.0,236295.0,man-marking
2562.0,,237647.0,268259.0,man-marking
2562.0,,229752.0,215247.0,man-marking
2562.0,,208574.0,,zonal
,2561.0,257081.0,216158.0,man-marking
,2561.0,247182.0,268260.0,man-marking
,2561.0,227873.0,236636.0,man-marking
,2561.0,212244.0,229071.0,man-marking
,2561.0,257889.0,268132.0,man-marking
,2561.0,229752.0,177404.0,man-marking
,2561.0,200215.0,243619.0,man-marking
2601.0,,267862.0,206601.0,man-marking
2601.0,,229818.0,258648.0,man-marking
2601.0,,258464.0,173130.0,man-marking
2601.0,,199535.0,251988.0,man-marking
,2601.0,261991.0,197786.0,man-marking
,2601.0,229818.0,240627.0,man-marking
,2601.0,250780.0,219594.0,man-marking
,2601.0,242547.0,251988.0,man-marking
,2601.0,216182.0,265595.0,man-marking
,2602.0,267862.0,248199.0,man-marking
,2602.0,250780.0,258648.0,man-marking
,2602.0,262600.0,251988.0,man-marking
,2602.0,258464.0,229857.0,man-marking
,2602.0,270685.0,219812.0,man-marking
,2602.0,229508.0,224508.0,man-marking
,2603.0,261991.0,258648.0,man-marking
,2603.0,258464.0,251988.0,man-marking
,2603.0,229818.0,219812.0,man-marking
,2603.0,270685.0,230824.0,man-marking
,2603.0,229508.0,224508.0,man-marking
,2604.0,237003.0,202535.0,man-marking
,2604.0,206601.0,229508.0,man-marking
,2604.0,258648.0,251431.0,man-marking
,2604.0,219759.0,258654.0,man-marking
,2604.0,251988.0,263180.0,man-marking
,2604.0,219594.0,,zonal
2621.0,,230398.0,223329.0,man-marking
2621.0,,230212.0,237499.0,man-marking
2621.0,,230313.0,181318.0,man-marking
2621.0,,230362.0,222475.0,man-marking
